"name","id","gender","uid","department"
"Darnell Martin","5999","1","81727","Directing"
"Scott Alexander","6000","2","7130","Directing"
"Stuart Gordon","6001","2","27991","Directing"
"Christopher Guest","6002","2","13524","Directing"
"Jane Campion","6003","1","10757","Directing"
"Fred Schepisi","6004","2","64061","Directing"
"Antonia Bird","6005","1","42617","Directing"
"Jon Poll","6006","2","10395","Directing"
"Paolo Sorrentino","6007","2","56194","Directing"
"Peter Care","6008","2","42518","Directing"
"Park Chan-wook","6009","2","10099","Directing"
"Ira Sachs","6010","2","53708","Directing"
"Carroll Ballard","6011","2","68212","Directing"
"Takeshi Kitano","6012","2","3317","Directing"
"Marco Kreuzpaintner","6013","2","5192","Directing"
"Lajos Koltai","6014","2","47275","Directing"
"Alan Rudolph","6015","2","72427","Directing"
"Lu Chuan","6016","2","92015","Directing"
"Lijun Sun","6017","0","1438306","Directing"
"Takashi Yamazaki","6018","0","43652","Directing"
"Christopher Smith","6019","2","41041","Directing"
"Timothy Hines","6020","2","1128550","Directing"
"David Winters","6021","2","29700","Directing"
"Akira Kurosawa","6022","2","5026","Directing"
"Jamie Thraves","6023","0","83224","Directing"
"Mabel Cheung","6024","0","103602","Directing"
"Dan Mazer","6025","2","6733","Directing"
"R.J. Cutler","6026","0","1284493","Directing"
"David S. Ward","6027","2","12920","Directing"
"Barnaby Thompson","6028","2","21677","Directing"
"Rob Pritts","6029","0","123694","Directing"
"John Crowley","6030","2","77269","Directing"
"Brendan Malloy","6031","2","82221","Directing"
"Dustin Hoffman","6032","2","4483","Directing"
"Gregory Poirier","6033","2","50942","Directing"
"Simon Curtis","6034","2","133502","Directing"
"Dewey Nicks","6035","0","113641","Directing"
"Philip Saville","6036","2","107414","Directing"
"Tim Blake Nelson","6037","2","1462","Directing"
"William A. Graham","6038","2","83467","Directing"
"Martin Ritt","6039","2","18854","Directing"
"John Turturro","6040","2","1241","Directing"
"Agnieszka Holland","6041","1","1128","Directing"
"David Hackl","6042","2","2679","Directing"
"Giuliano Montaldo","6043","2","132257","Directing"
"Lisa Azuelos","6044","1","229568","Directing"
"Ray Lawrence","6045","2","38774","Directing"
"Karan Johar","6046","2","35736","Directing"
"Ruairi Robinson","6047","0","90508","Directing"
"Jaume Balagueró","6048","2","54525","Directing"
"Jon Kasdan","6049","2","30368","Directing"
"Léa Pool","6050","1","135534","Directing"
"Floyd Mutrux","6051","2","67834","Directing"
"Sajid Khan","6052","2","14086","Directing"
"Dean Wright","6053","2","112630","Directing"
"Eric Lartigau","6054","0","85340","Directing"
"Shintaro Shimosawa","6055","2","432629","Directing"
"Darren Lynn Bousman","6056","2","2675","Directing"
"James DeMonaco","6057","2","53120","Directing"
"Bernhard Wicki","6058","0","9894","Directing"
"Carol Reed","6059","2","15378","Directing"
"Chuck Sheetz","6060","2","141706","Directing"
"Marcus Raboy","6061","0","65133","Directing"
"Leigh Whannell","6062","2","2128","Directing"
"Michael Schultz","6063","2","77300","Directing"
"Peter Sollett","6064","2","71548","Directing"
"Bob Dolman","6065","2","12648","Directing"
"Greg Coolidge","6066","2","47364","Directing"
"David Lowery","6067","2","592493","Directing"
"Ciaran Foy","6068","0","145142","Directing"
"Salim Akil","6069","2","225556","Directing"
"Olatunde Osunsanmi","6070","0","62369","Directing"
"Leon Ichaso","6071","2","78997","Directing"
"Joseph Zito","6072","0","64195","Directing"
"Patricia Rozema","6073","1","55439","Directing"
"Rob Schmidt","6074","0","60243","Directing"
"Ben Garant","6075","2","59413","Directing"
"Morgan Spurlock","6076","2","57492","Directing"
"Neal Brennan","6077","2","57692","Directing"
"Tuck Tucker","6078","0","1409418","Directing"
"Theodore Witcher","6079","2","120515","Directing"
"Joel Edgerton","6080","2","33192","Directing"
"Jim Hanon","6081","0","307546","Directing"
"Michael Patrick Jann","6082","2","59412","Directing"
"Jorma Taccone","6083","2","62863","Directing"
"Jeff Lowell","6084","2","57173","Directing"
"Lorene Scafaria","6085","1","71551","Directing"
"Marcus Dunstan","6086","2","51023","Directing"
"Timothy Bjorklund","6087","0","1082114","Directing"
"François Girard","6088","2","78012","Directing"
"Scott Kalvert","6089","2","65390","Directing"
"Jason Bateman","6090","2","23532","Directing"
"David Schwimmer","6091","2","14409","Directing"
"Allan Arkush","6092","2","83198","Directing"
"Eric Bross","6093","2","60045","Directing"
"Dan Fogelman","6094","2","15892","Directing"
"Jay Duplass","6095","0","45405","Directing"
"Luca Guadagnino","6096","2","78160","Directing"
"John Putch","6097","2","21475","Directing"
"Peter Medak","6098","2","21377","Directing"
"Terence Davies","6099","2","93911","Directing"
"Harley Cokeliss","6100","2","23858","Directing"
"Tom Brady","6101","2","66512","Directing"
"Jason Zada","6102","0","1300274","Directing"
"Noah Baumbach","6103","2","5656","Directing"
"Eric Blakeney","6104","2","95818","Directing"
"Rakesh Roshan","6105","2","1032103","Directing"
"Derrick Borte","6106","2","126910","Directing"
"Richard Kwietniowski","6107","2","228797","Directing"
"Bob Odenkirk","6108","2","59410","Directing"
"Joshua Seftel","6109","2","93047","Directing"
"Vincent Gallo","6110","2","22461","Directing"
"Claude Chabrol","6111","0","19069","Directing"
"Jon Stewart","6112","2","12219","Directing"
"Bigas Luna","6113","2","37577","Directing"
"Ralph Fiennes","6114","2","5469","Directing"
"Dan Harris","6115","2","11013","Directing"
"Mel Smith","6116","2","141450","Directing"
"Bobcat Goldthwait","6117","2","95024","Directing"
"Jake Scott","6118","2","65317","Directing"
"Alan Metter","6119","2","69801","Directing"
"Rafa Lara","6120","0","1432207","Directing"
"Alan Smithee","6121","0","55948","Directing"
"Michael Meredith","6122","2","17845","Directing"
"Julio DePietro","6123","2","129716","Directing"
"Katherine Dieckmann","6124","1","89395","Directing"
"Kim Farrant","6125","0","219961","Directing"
"Scott Marshall Smith","6126","2","69144","Directing"
"Álex de la Iglesia","6127","0","57865","Directing"
"Andrew Traucki","6128","2","81328","Directing"
"Michael Clancy","6129","2","4910","Directing"
"Robert Adetuyi","6130","2","31120","Directing"
"Kari Skogland","6131","1","22140","Directing"
"Taedong Park","6132","0","1291685","Directing"
"Benedikt Erlingsson","6133","2","42092","Directing"
"Gurinder Chadha","6134","1","6220","Directing"
"Jason Connery","6135","2","25527","Directing"
"Vic Sarin","6136","2","87121","Directing"
"Jim Issa","6137","0","1434341","Directing"
"William Phillips","6138","2","107630","Directing"
"Andy García","6139","2","1271","Directing"
"Sarik Andreasyan","6140","0","232858","Directing"
"Julian Gilbey","6141","2","63052","Directing"
"Gary Sherman","6142","0","33094","Directing"
"Valeri Milev","6143","0","1040955","Directing"
"Stanley Kramer","6144","2","4081","Directing"
"Pedro Almodóvar","6145","2","309","Directing"
"Gerald Potterton","6146","2","70616","Directing"
"Anurag Basu","6147","2","119819","Directing"
"Kriv Stenders","6148","0","110427","Directing"
"Yash Chopra","6149","2","35770","Directing"
"Floria Sigismondi","6150","0","98521","Directing"
"Ferzan Ozpetek","6151","2","72197","Directing"
"Kris Isacsson","6152","2","65627","Directing"
"Ben Younger","6153","2","24294","Directing"
"Daniel Taplitz","6154","2","74063","Directing"
"Tamara Jenkins","6155","0","54240","Directing"
"Linda Mendoza","6156","0","1214860","Directing"
"Hart Bochner","6157","2","7678","Directing"
"Stewart Raffill","6158","2","59023","Directing"
"Na Hong-jin","6159","2","1296119","Directing"
"Chatrichalerm Yukol","6160","2","565524","Directing"
"Eric Lavaine","6161","0","121588","Directing"
"Marc Forby","6162","2","59923","Directing"
"Ole Christian Madsen","6163","2","56195","Directing"
"Meiert Avis","6164","0","1045480","Directing"
"André Téchiné","6165","2","96627","Directing"
"Emily Young","6166","1","47201","Directing"
"Peter Faiman","6167","2","58453","Directing"
"Martyn Pick","6168","0","145169","Directing"
"Roland Suso Richter","6169","2","33036","Directing"
"Jeremy Sims","6170","0","75544","Directing"
"Maïwenn","6171","1","64210","Directing"
"Joby Harold","6172","0","74569","Directing"
"Ekachai Uekrongtham","6173","0","49605","Directing"
"Mark Rydell","6174","2","21958","Directing"
"David E. Talbert","6175","2","109692","Directing"
"Roger Vadim","6176","2","53767","Directing"
"Nils Gaup","6177","2","22558","Directing"
"Ari Sandel","6178","0","991868","Directing"
"Vondie Curtis-Hall","6179","2","6198","Directing"
"Tom Elkins","6180","2","51795","Directing"
"Kang Woo-Suk","6181","0","85006","Directing"
"John Sayles","6182","2","102445","Directing"
"Vipul Amrutlal Shah","6183","2","88142","Directing"
"Ken Loach","6184","2","15488","Directing"
"Ayan Mukherjee","6185","0","87378","Directing"
"Mervyn LeRoy","6186","2","9054","Directing"
"Serdar Akar","6187","0","70579","Directing"
"James Frawley","6188","2","68457","Directing"
"Dan Gilroy","6189","2","57113","Directing"
"Jonathan Dayton","6190","2","16959","Directing"
"Chris Stokes","6191","0","127936","Directing"
"Don Siegel","6192","2","14773","Directing"
"Martin Lawrence","6193","2","78029","Directing"
"Masayuki Ochiai","6194","0","67316","Directing"
"Tom Gormican","6195","0","1211000","Directing"
"Ken Shapiro","6196","2","99339","Directing"
"Justin Tipping","6197","0","1354959","Directing"
"Peter R. Hunt","6198","0","9868","Directing"
"Doug Atchison","6199","2","109640","Directing"
"Jonas Elmer","6200","0","130128","Directing"
"Mary Harron","6201","1","16378","Directing"
"Erik Canuel","6202","0","32868","Directing"
"Troy Duffy","6203","2","54795","Directing"
"Nicole Holofcener","6204","1","56539","Directing"
"Matty Rich","6205","2","230059","Directing"
"Fina Torres","6206","1","144277","Directing"
"François Ozon","6207","2","4387","Directing"
"Ryan Fleck","6208","2","53068","Directing"
"Steve James","6209","2","122449","Directing"
"Michael Winner","6210","2","19244","Directing"
"Tomm Moore","6211","2","96676","Directing"
"John Carney","6212","2","45117","Directing"
"David Jacobson","6213","2","53212","Directing"
"Michael Corrente","6214","2","77076","Directing"
"Edward Hall","6215","0","1134201","Directing"
"Keith Gordon","6216","0","33054","Directing"
"Andrew Currie","6217","2","64754","Directing"
"Luke Wilson","6218","2","36422","Directing"
"Marc Schölermann","6219","0","73588","Directing"
"Coky Giedroyc","6220","1","115677","Directing"
"Robert Moresco","6221","0","137064","Directing"
"Thomas Vinterberg","6222","2","4453","Directing"
"Claudia Llosa","6223","1","101399","Directing"
"Charles Binamé","6224","2","93136","Directing"
"Keith Parmer","6225","0","228311","Directing"
"Ol Parker","6226","0","17510","Directing"
"James Nunn","6227","0","1088096","Directing"
"David Webb Peoples","6228","2","7191","Directing"
"Michael Winnick","6229","0","101233","Directing"
"Stanley Tong","6230","2","44916","Directing"
"David Oelhoffen","6231","0","585161","Directing"
"Eli Roth","6232","2","16847","Directing"
"Tony Richardson","6233","2","32765","Directing"
"Charles Robert Carner","6234","2","84113","Directing"
"Russell Holt","6235","0","229198","Directing"
"Claude Miller","6236","2","18209","Directing"
"Sacha Bennett","6237","0","107039","Directing"
"Rodrigo García","6238","2","77162","Directing"
"Jeta Amata","6239","0","968998","Directing"
"Siddharth Anand","6240","2","35785","Directing"
"Vincent Paronnaud","6241","2","20709","Directing"
"Dennis Gansel","6242","2","52961","Directing"
"Daniel Barber","6243","2","94918","Directing"
"Robert Marcarelli","6244","2","102797","Directing"
"Ernie Barbarash","6245","0","5917","Directing"
"Guy Hamilton","6246","2","9915","Directing"
"Adam Brooks","6247","2","16328","Directing"
"Michael Anderson","6248","2","20412","Directing"
"James D. Stern","6249","2","52159","Directing"
"Matt Bettinelli-Olpin","6250","2","66681","Directing"
"Sharron Miller","6251","1","158835","Directing"
"Aaron Schneider","6252","2","58292","Directing"
"Tom Ford","6253","2","120615","Directing"
"Tony Maylam","6254","0","70415","Directing"
"Mitch Davis","6255","2","86164","Directing"
"Kevin Brodie","6256","2","40220","Directing"
"Lynne Ramsay","6257","1","83287","Directing"
"John Stephenson","6258","0","1387618","Directing"
"Tim Chambers","6259","2","550857","Directing"
"Dick Richards","6260","0","19333","Directing"
"Bob Gosse","6261","2","36187","Directing"
"Alex Zamm","6262","2","88077","Directing"
"Spencer Susser","6263","2","131521","Directing"
"Thaddeus O'Sullivan","6264","0","72467","Directing"
"Shari Springer Berman","6265","1","72205","Directing"
"Aleksey German","6266","0","270361","Directing"
"Stephen Milburn Anderson","6267","0","96745","Directing"
"Richard E. Grant","6268","2","20766","Directing"
"David Lam","6269","0","141503","Directing"
"Vladlen Barbe","6270","0","1006810","Directing"
"Richard Rich","6271","2","107274","Directing"
"Robert C. Cooper","6272","2","27745","Directing"
"Kim Nguyen","6273","2","646785","Directing"
"Jackie Earle Haley","6274","2","17183","Directing"
"Max Färberböck","6275","2","22677","Directing"
"Arie Posin","6276","0","76009","Directing"
"Damian Nieman","6277","0","77062","Directing"
"Mark Tonderai","6278","2","86482","Directing"
"Ian Fitzgibbon","6279","2","109978","Directing"
"Rachel Perkins","6280","1","942251","Directing"
"Luis Valdez","6281","2","82219","Directing"
"Alan Alda","6282","2","21278","Directing"
"Louis Morneau","6283","2","65420","Directing"
"Caroline Link","6284","1","4522","Directing"
"Sterling Van Wagenen","6285","0","1053020","Directing"
"Zal Batmanglij","6286","2","933739","Directing"
"Hans Petter Moland","6287","0","95972","Directing"
"Oren Moverman","6288","2","34110","Directing"
"Ian Sharp","6289","2","113907","Directing"
"Wolfgang Becker","6290","2","4780","Directing"
"Dan O'Bannon","6291","2","5045","Directing"
"George Roy Hill","6292","2","9577","Directing"
"Robert Stevenson","6293","2","5834","Directing"
"Gary Hardwick","6294","2","95458","Directing"
"King Vidor","6295","2","29962","Directing"
"Fred Savage","6296","2","2223","Directing"
"Sammo Hung","6297","2","62410","Directing"
"Rusty Cundieff","6298","2","141825","Directing"
"Dominique Othenin-Girard","6299","2","32813","Directing"
"Jean-Jacques Mantello","6300","0","111085","Directing"
"Risa Bramon Garcia","6301","1","3191","Directing"
"Brian Klugman","6302","2","51996","Directing"
"Matt Piedmont","6303","0","589159","Directing"
"Raymond De Felitta","6304","2","99496","Directing"
"John Michael McDonagh","6305","2","65594","Directing"
"Deb Hagan","6306","1","77911","Directing"
"Zach Cregger","6307","2","84833","Directing"
"Zach Braff","6308","2","5367","Directing"
"Mark Tarlov","6309","2","18679","Directing"
"John Cameron Mitchell","6310","2","17114","Directing"
"Jon Knautz","6311","0","80006","Directing"
"David Atkins","6312","2","67910","Directing"
"Patrick Stettner","6313","2","59210","Directing"
"Sam Peckinpah","6314","0","7767","Directing"
"Michael Crichton","6315","2","4782","Directing"
"Sylvio Tabet","6316","0","24757","Directing"
"Rick Bieber","6317","2","71339","Directing"
"Joey Lauren Adams","6318","1","16484","Directing"
"Fred Zinnemann","6319","0","4065","Directing"
"S.R. Bindler","6320","0","75882","Directing"
"Greg Marcks","6321","2","57125","Directing"
"Perry Lang","6322","2","124783","Directing"
"Jake Goldberger","6323","2","114596","Directing"
"William Kaufman","6324","2","228177","Directing"
"Jim O'Hanlon","6325","0","152249","Directing"
"Cédric Klapisch","6326","2","17520","Directing"
"Kate Barker-Froyland","6327","0","1280037","Directing"
"Martin Koolhoven","6328","0","80630","Directing"
"Charles Matthau","6329","0","122728","Directing"
"Christopher Bessette","6330","0","1102620","Directing"
"Prachya Pinkaew","6331","2","57214","Directing"
"Gary Sinyor","6332","2","20779","Directing"
"Ashish R. Mohan","6333","0","131856","Directing"
"Darren Grant","6334","0","77441","Directing"
"Joseph Gordon-Levitt","6335","2","24045","Directing"
"William Sachs","6336","2","554946","Directing"
"Christophe Barratier","6337","2","43993","Directing"
"Émile Gaudreault","6338","2","6980","Directing"
"James Cox","6339","2","40508","Directing"
"James Toback","6340","2","56381","Directing"
"Aki Kaurismäki","6341","0","16767","Directing"
"Hitoshi Matsumoto","6342","0","71080","Directing"
"Rakeysh Omprakash Mehra","6343","0","53671","Directing"
"Collin Schiffli","6344","0","1288700","Directing"
"George Ratliff","6345","2","46802","Directing"
"Shane Meadows","6346","2","70520","Directing"
"Jon Wright","6347","2","89824","Directing"
"Michael McGowan","6348","2","83415","Directing"
"Liv Ullmann","6349","1","11916","Directing"
"Rohan Sippy","6350","0","85445","Directing"
"Dan Trachtenberg","6351","2","568322","Directing"
"David F. Sandberg","6352","2","1302082","Directing"
"Stiles White","6353","0","84962","Directing"
"Eugenio Derbez","6354","0","239574","Directing"
"Henry Koster","6355","2","33064","Directing"
"Patty Jenkins","6356","1","6884","Directing"
"Christopher B. Landon","6357","2","54248","Directing"
"David Gelb","6358","2","928915","Directing"
"Mike Flanagan","6359","2","551463","Directing"
"Nat Faxon","6360","2","105648","Directing"
"Doug McHenry","6361","2","67896","Directing"
"George T. Miller","6362","0","1174031","Directing"
"Maurice Joyce","6363","2","261271","Directing"
"Robert Duvall","6364","2","3087","Directing"
"Frank Perry","6365","2","113799","Directing"
"Jesse Peretz","6366","0","130816","Directing"
"Ice Cube","6367","2","9778","Directing"
"Richard Glatzer","6368","0","82335","Directing"
"Michael Curtiz","6369","0","4109","Directing"
"Bruce Malmuth","6370","2","58040","Directing"
"Rob Hedden","6371","2","64735","Directing"
"Harmony Korine","6372","0","51918","Directing"
"Joe Chappelle","6373","2","55116","Directing"
"Mickey Liddell","6374","2","48498","Directing"
"Fred Walton","6375","2","62556","Directing"
"Steve Carver","6376","2","102627","Directing"
"Gonzalo López-Gallego","6377","2","77123","Directing"
"Christine Jeffs","6378","1","74152","Directing"
"Don Coscarelli","6379","2","58245","Directing"
"Michael Tiddes","6380","0","1110102","Directing"
"Bill Duke","6381","2","1103","Directing"
"Frank Borzage","6382","2","14855","Directing"
"Mamoru Hosoda","6383","2","81718","Directing"
"Brian Dannelly","6384","2","74259","Directing"
"Denys Arcand","6385","2","38516","Directing"
"J.S. Cardone","6386","2","52371","Directing"
"Jay Levey","6387","2","71042","Directing"
"Nicholaus Goossen","6388","2","60149","Directing"
"Scott Marshall","6389","0","83070","Directing"
"Ronan Chapalain","6390","0","583893","Directing"
"Xavier Beauvois","6391","2","72320","Directing"
"Randall Miller","6392","2","77121","Directing"
"Jerry Belson","6393","2","29705","Directing"
"Dan Rush","6394","2","133406","Directing"
"Michael Cuesta","6395","2","84931","Directing"
"Fenton Bailey","6396","2","16957","Directing"
"Jeremy Saulnier","6397","0","74655","Directing"
"Billy Kent","6398","0","87191","Directing"
"James Manera","6399","0","1343882","Directing"
"Feroz Abbas Khan","6400","0","120426","Directing"
"Errol Morris","6401","2","18533","Directing"
"Dennis Hopper","6402","2","2778","Directing"
"Eli Craig","6403","2","52479","Directing"
"Nicholas Fackler","6404","2","989831","Directing"
"Richard Wallace","6405","2","95723","Directing"
"Morgan J. Freeman","6406","2","66800","Directing"
"Matthew Hastings","6407","2","58912","Directing"
"Klaus Menzel","6408","0","568267","Directing"
"Oren Peli","6409","2","90591","Directing"
"Paul Andrew Williams","6410","2","80384","Directing"
"William H. Macy","6411","2","3905","Directing"
"Barrett Esposito","6412","0","1365766","Directing"
"Vicky Jewson","6413","0","1404799","Directing"
"Marcia Bennett","6414","1","40385","Directing"
"Stanton Barrett","6415","2","1393858","Directing"
"Jiří Menzel","6416","2","11720","Directing"
"Fatih Akin","6417","2","5125","Directing"
"Nick Murphy ","6418","2","582918","Directing"
"Frank LaLoggia","6419","2","583023","Directing"
"Jeremy Brock","6420","2","35005","Directing"
"Scott Foley","6421","2","35595","Directing"
"Christophe Ali","6422","0","123912","Directing"
"Gabriela Tagliavini","6423","1","84437","Directing"
"Shona Auerbach","6424","0","56474","Directing"
"Leonard Farlinger","6425","2","69168","Directing"
"Michel Leclerc","6426","0","225887","Directing"
"Analeine Cal y Mayor","6427","0","1148217","Directing"
"Tom Kalin","6428","2","66983","Directing"
"Robert Sarkies","6429","2","67106","Directing"
"John Huston","6430","2","6593","Directing"
"Walter Lang","6431","2","80570","Directing"
"Carlos Saura","6432","2","96369","Directing"
"Jon Erwin","6433","0","844266","Directing"
"Beto Gómez","6434","0","545086","Directing"
"Mike van Diem","6435","0","123150","Directing"
"Jonas Åkerlund","6436","0","71329","Directing"
"Todd Solondz","6437","2","66605","Directing"
"René Féret","6438","0","24481","Directing"
"Barry Skolnick","6439","0","61571","Directing"
"Johnnie To","6440","0","25236","Directing"
"Mateo Gil","6441","2","19841","Directing"
"Lukas Moodysson","6442","2","11037","Directing"
"Agnieszka Wojtowicz-Vosloo","6443","1","129715","Directing"
"Kabir Sadanand","6444","0","1352997","Directing"
"Peter DeLuise","6445","2","118463","Directing"
"Raja Menon","6446","0","87296","Directing"
"Kevin Sullivan","6447","2","134306","Directing"
"Nick Love","6448","2","41530","Directing"
"Ivan Engler","6449","0","114545","Directing"
"Cecil B. DeMille","6450","2","8636","Directing"
"Henry Hobson","6451","0","1354171","Directing"
"Mike Figgis","6452","2","6111","Directing"
"Duane Journey","6453","0","1149038","Directing"
"Billy Wilder","6454","0","3146","Directing"
"Lisa Cholodenko","6455","1","75699","Directing"
"John Sturges","6456","2","14520","Directing"
"William Arntz","6457","2","55420","Directing"
"Ed Gass-Donnelly","6458","2","557179","Directing"
"DJ Pooh","6459","2","65134","Directing"
"James Melkonian","6460","0","73668","Directing"
"Roger Avary","6461","2","8297","Directing"
"Allison Anders","6462","1","3110","Directing"
"Rick de Oliveira","6463","0","1491995","Directing"
"Jeff Franklin","6464","2","60621","Directing"
"Mike Mills","6465","2","17439","Directing"
"Dave McKean","6466","2","87081","Directing"
"Ron Fricke","6467","2","68994","Directing"
"Ruggero Deodato","6468","2","45572","Directing"
"Gavin Wiesen","6469","2","119417","Directing"
"Mora Stephens","6470","0","1004172","Directing"
"Mars Callahan","6471","0","91389","Directing"
"Leos Carax","6472","0","27977","Directing"
"Stefan Schwartz","6473","2","94155","Directing"
"Robert Lee King","6474","2","133183","Directing"
"Jorge Ramírez Suárez","6475","2","940807","Directing"
"Dan Ireland","6476","2","69099","Directing"
"Fernando León de Aranoa","6477","2","15602","Directing"
"Jim Mickle","6478","2","87082","Directing"
"Karim Aïnouz","6479","2","55018","Directing"
"Sam Levinson","6480","0","96172","Directing"
"Aleksandr Veledinskiy","6481","0","1210747","Directing"
"Peter H. Hunt","6482","2","129514","Directing"
"Ruba Nadda","6483","1","108072","Directing"
"James Whale","6484","2","2917","Directing"
"Edward Burns","6485","2","12833","Directing"
"Sean Byrne","6486","2","136345","Directing"
"Mark Griffiths","6487","2","106491","Directing"
"Bruce MacDonald","6488","0","144528","Directing"
"Victor Fleming","6489","0","9049","Directing"
"Richard Raymond","6490","0","1030160","Directing"
"George Sidney","6491","2","21506","Directing"
"Chris Morris","6492","2","117794","Directing"
"Andrucha Waddington","6493","0","237884","Directing"
"Peter Stebbings","6494","2","55587","Directing"
"Vincente Minnelli","6495","2","13980","Directing"
"Dagur Kári","6496","2","18823","Directing"
"Kevin Carraway","6497","0","105860","Directing"
"Michael Gornick","6498","2","15056","Directing"
"Richard Brooks","6499","2","3632","Directing"
"Robert Eggers","6500","2","138781","Directing"
"Michael Martin","6501","2","258199","Directing"
"Gideon Raff","6502","0","60099","Directing"
"Louis C.K.","6503","2","52849","Directing"
"Anthony C. Ferrante","6504","2","85822","Directing"
"Salvador Carrasco","6505","2","937439","Directing"
"André Øvredal","6506","0","135113","Directing"
"Robert Cary","6507","2","119367","Directing"
"Adam Rapp","6508","0","585272","Directing"
"Warren P. Sonoda","6509","2","63852","Directing"
"Amanda Gusack","6510","1","938649","Directing"
"Avi Nesher","6511","2","95550","Directing"
"Charles Adelman","6512","0","996070","Directing"
"Jay Oliva","6513","2","105643","Directing"
"Charles Ferguson","6514","2","74058","Directing"
"Mark Young","6515","2","87183","Directing"
"Daniel Petrie, Jr.","6516","2","774","Directing"
"Antonio Simoncini","6517","0","1283831","Directing"
"Luc Jacquet","6518","0","18525","Directing"
"Eldar Rapaport","6519","0","933320","Directing"
"Clark Gregg","6520","2","9048","Directing"
"Damien Chazelle","6521","2","136495","Directing"
"Justin Kerrigan","6522","0","68281","Directing"
"Nathan Frankowski","6523","0","131668","Directing"
"Karen Moncrieff","6524","1","74638","Directing"
"Jonathan Silverman","6525","2","55265","Directing"
"Eric Styles","6526","2","231521","Directing"
"Laurent Cantet","6527","2","17386","Directing"
"John Ford","6528","0","8500","Directing"
"Max Mayer","6529","2","100516","Directing"
"Joshua Marston","6530","0","5872","Directing"
"John Gulager","6531","2","62797","Directing"
"Brandon Cronenberg","6532","2","1081445","Directing"
"Frank Capra","6533","0","2662","Directing"
"Tod Williams","6534","2","20133","Directing"
"Jack Sholder","6535","2","62020","Directing"
"Ted Post","6536","2","18635","Directing"
"Michael Haigney","6537","2","65428","Directing"
"Tom McLoughlin","6538","2","63550","Directing"
"Adam Marcus","6539","2","64743","Directing"
"John Maclean","6540","2","1062805","Directing"
"Benny Boom","6541","2","134129","Directing"
"Howard Hawks","6542","0","11435","Directing"
"Nnegest Likké","6543","1","1039544","Directing"
"Christopher Leitch","6544","2","57436","Directing"
"Patricia Cardoso","6545","0","116832","Directing"
"Damien O'Donnell","6546","0","65865","Directing"
"Peter M. Cohen","6547","2","1058138","Directing"
"Mel Stuart","6548","2","3451","Directing"
"Anthony Hickox","6549","2","48965","Directing"
"Tom Schulman","6550","2","2691","Directing"
"Jill Sprecher","6551","1","145134","Directing"
"Darren Stein","6552","2","239418","Directing"
"David Nixon","6553","2","114614","Directing"
"Jason Eisener","6554","0","141673","Directing"
"Enrique Begné","6555","0","1480591","Directing"
"Matthew Bright","6556","2","55117","Directing"
"Michael Landon Jr.","6557","2","60438","Directing"
"Andrea Arnold","6558","1","71082","Directing"
"Whit Stillman","6559","2","78188","Directing"
"Leslye Headland","6560","0","217587","Directing"
"Bobby Roth","6561","2","111944","Directing"
"Tim Heidecker","6562","2","132856","Directing"
"Michael Worth","6563","2","84769","Directing"
"Deon Taylor","6564","2","119419","Directing"
"Jason Alexander","6565","2","1206","Directing"
"Conor McPherson","6566","0","73289","Directing"
"Will Canon","6567","2","223098","Directing"
"Philip Zlotorynski","6568","0","1271492","Directing"
"Lance Kawas","6569","2","109905","Directing"
"Francesca Gregorini","6570","1","564082","Directing"
"Márcio Garcia","6571","2","228041","Directing"
"Craig Moss","6572","0","130051","Directing"
"Michael Jai White","6573","2","64856","Directing"
"Paolo Monico","6574","2","587519","Directing"
"Youssef Delara","6575","0","930627","Directing"
"Darin Scott","6576","2","57777","Directing"
"Christian Sesma","6577","2","130530","Directing"
"Monte Hellman","6578","2","20921","Directing"
"Brian Caunter","6579","2","566314","Directing"
"Chris D'Arienzo","6580","2","131060","Directing"
"Isaac Florentine","6581","0","78108","Directing"
"Heidi Ewing","6582","0","19003","Directing"
"Leon Ford","6583","2","84451","Directing"
"Hank Braxtan","6584","0","117168","Directing"
"John Carl Buechler","6585","2","64722","Directing"
"Rajkumar Hirani","6586","0","85675","Directing"
"Victor Nunez","6587","2","138322","Directing"
"Rohit Jugraj","6588","0","1312905","Directing"
"Kresten Vestbjerg Andersen","6589","0","66879","Directing"
"Alex van Warmerdam","6590","2","27875","Directing"
"Paweł Pawlikowski","6591","0","64194","Directing"
"Frank Sebastiano","6592","2","111745","Directing"
"Stacy Peralta","6593","2","4319","Directing"
"Nacho Vigalondo","6594","2","118303","Directing"
"Ning Hao","6595","0","17295","Directing"
"Tony Giglio","6596","2","42712","Directing"
"Stanley Donen","6597","2","13284","Directing"
"Joe Cross","6598","0","567558","Directing"
"John Sullivan","6599","2","151460","Directing"
"Tommy Lee Wallace","6600","2","11777","Directing"
"Don Taylor","6601","2","9108","Directing"
"Leslie Small","6602","2","559968","Directing"
"Éric Tessier","6603","2","130358","Directing"
"Alison Maclean","6604","1","157879","Directing"
"Alice Wu","6605","1","84461","Directing"
"Sarah Gavron","6606","0","93288","Directing"
"James Ponsoldt","6607","0","930710","Directing"
"Joshua Tickell","6608","2","74600","Directing"
"Tim Boxell","6609","2","133684","Directing"
"Michael D. Sellers","6610","2","59975","Directing"
"Reed Cowan","6611","2","123990","Directing"
"James Dodson","6612","2","61848","Directing"
